date,adjusted_close
2023-11-13,28.869098663330078
2023-11-14,29.422855377197266
2023-11-15,29.43208122253418
2023-11-16,29.3305606842041
2023-11-17,29.284412384033203
2023-11-20,29.3305606842041
2023-11-21,29.45054054260254
2023-11-22,29.912004470825195
2023-11-24,30.10582160949707
2023-11-27,30.041210174560547
2023-11-28,29.755109786987305
2023-11-29,29.284412384033203
2023-11-30,29.136749267578125
2023-12-01,29.69049644470215
2023-12-04,29.74587631225586
2023-12-05,29.561288833618164
2023-12-06,29.708959579467773
2023-12-07,29.865856170654297
2023-12-08,29.6351261138916
2023-12-11,30.235027313232422
2023-12-12,30.151960372924805
2023-12-13,30.67803382873535
2023-12-14,29.727418899536133
2023-12-15,29.505916595458984
2023-12-18,29.902774810791016
2023-12-19,30.031980514526367
2023-12-20,29.792020797729492
2023-12-21,30.013525009155273
2023-12-22,30.29963493347168
2023-12-26,30.5026798248291
2023-12-27,30.558053970336914
2023-12-28,30.779552459716797
2023-12-29,30.751869201660156
2024-01-02,30.798011779785156
2024-01-03,30.0781307220459
2024-01-04,30.073486328125
2024-01-05,29.701862335205078
2024-01-08,29.553213119506836
2024-01-09,29.711153030395508
2024-01-10,29.516054153442383
2024-01-11,29.68328285217285
2024-01-12,29.6461181640625
2024-01-16,29.571796417236328
2024-01-17,29.488178253173828
2024-01-18,29.54392433166504
2024-01-19,29.62753677368164
2024-01-22,29.265207290649414
2024-01-23,29.488178253173828
2024-01-24,28.93074607849121
2024-01-25,29.34882354736328
2024-01-26,29.711153030395508
2024-01-29,29.739025115966797
2024-01-30,29.54392433166504
2024-01-31,29.209463119506836
2024-02-01,29.711153030395508
2024-02-02,29.404565811157227
2024-02-05,28.837844848632812
2024-02-06,28.902877807617188
2024-02-07,29.042234420776367
2024-02-08,29.255916595458984
2024-02-09,28.940040588378906
2024-02-12,29.097976684570312
2024-02-13,28.726356506347656
2024-02-14,28.893587112426758
2024-02-15,28.884294509887695
2024-02-16,28.772808074951172
2024-02-20,29.014362335205078
2024-02-21,29.358112335205078
2024-02-22,28.215377807617188
2024-02-23,28.048147201538086
2024-02-26,27.4070987701416
2024-02-27,27.4070987701416
2024-02-28,27.899497985839844
2024-02-29,27.788013458251953
2024-03-01,27.20270538330078
2024-03-04,27.035476684570312
2024-03-05,27.02618980407715
2024-03-06,27.128381729125977
2024-03-07,26.905406951904297
2024-03-08,27.07263946533203
2024-03-11,27.22128677368164
2024-03-12,27.211997985839844
2024-03-13,26.84966278076172
2024-03-14,26.94257354736328
2024-03-15,26.831087112426758
2024-03-18,27.41638946533203
2024-03-19,27.230575561523438
2024-03-20,27.60219955444336
2024-03-21,27.481420516967773
2024-03-22,27.685815811157227
2024-03-25,28.317569732666016
2024-03-26,28.549835205078125
2024-03-27,28.620004653930664
2024-03-28,28.69485092163086
2024-04-01,29.21879005432129
2024-04-02,28.928754806518555
2024-04-03,29.012958526611328
2024-04-04,28.704212188720703
2024-04-05,28.788415908813477
2024-04-08,28.81648063659668
2024-04-09,29.012958526611328
2024-04-10,28.67613983154297
2024-04-11,28.835193634033203
2024-04-12,28.27383041381836
2024-04-15,28.47031021118164
2024-04-16,28.47966766357422
2024-04-17,28.891326904296875
2024-04-18,29.125228881835938
2024-04-19,29.47140121459961
2024-04-22,29.714656829833984
2024-04-23,29.714656829833984
2024-04-24,30.257305145263672
2024-04-25,31.66070556640625
2024-04-26,31.54843521118164
2024-04-29,31.52972412109375
2024-04-30,31.52972412109375
2024-05-01,31.19290542602539
2024-05-02,31.398738861083984
2024-05-03,31.651351928710938
2024-05-06,31.398738861083984
2024-05-07,31.63263511657715
2024-05-08,31.52972412109375
2024-05-09,31.801050186157227
2024-05-10,31.838470458984375
2024-05-13,31.92266845703125
2024-05-14,31.969449996948242
2024-05-15,31.63263511657715
2024-05-16,31.941383361816406
2024-05-17,31.576496124267578
2024-05-20,31.511011123657227
2024-05-21,31.772977828979492
2024-05-22,32.063011169433594
2024-05-23,31.79168701171875
2024-05-24,31.988162994384766
2024-05-28,31.53907012939453
2024-05-29,31.492298126220703
2024-05-30,31.716838836669922
2024-05-31,32.0443000793457
2024-06-03,32.15657043457031
2024-06-04,32.57759475708008
2024-06-05,32.54016876220703
2024-06-06,32.28755569458008
2024-06-07,32.399837493896484
2024-06-10,31.96009635925293
2024-06-11,31.651351928710938
2024-06-12,31.44551658630371
2024-06-13,31.866540908813477
2024-06-14,31.847824096679688
2024-06-17,32.45596694946289
2024-06-18,32.26884460449219
2024-06-20,32.00687789916992
2024-06-21,32.165931701660156
2024-06-24,32.437252044677734
2024-06-25,32.19399642944336
2024-06-26,32.147220611572266
2024-06-27,31.92266845703125
2024-06-28,31.44719886779785
2024-07-01,30.919940948486328
2024-07-02,30.863449096679688
2024-07-03,30.80695915222168
2024-07-05,30.750465393066406
2024-07-08,30.402099609375
2024-07-09,30.08197784423828
2024-07-10,30.08197784423828
2024-07-11,30.533912658691406
2024-07-12,30.712800979614258
2024-07-15,30.759878158569336
2024-07-16,30.750465393066406
2024-07-17,31.145912170410156
2024-07-18,31.202402114868164
2024-07-19,31.05175018310547
2024-07-22,30.910524368286133
2024-07-23,30.722219467163086
2024-07-24,30.85403060913086
2024-07-25,31.268306732177734
2024-07-26,31.767318725585938
2024-07-29,32.16276550292969
2024-07-30,32.12510299682617
2024-07-31,32.2757453918457
2024-08-01,32.53938293457031
2024-08-02,33.01955795288086
2024-08-05,32.294578552246094
2024-08-06,32.46405792236328
2024-08-07,32.55820846557617
2024-08-08,32.51113510131836
2024-08-09,32.53938293457031
2024-08-12,32.765342712402344
2024-08-13,33.09488296508789
2024-08-14,33.24552917480469
2024-08-15,33.26435852050781
2024-08-16,33.32085037231445
2024-08-19,33.53740310668945
2024-08-20,33.64097595214844
2024-08-21,33.40558624267578
2024-08-22,33.58447265625
2024-08-23,33.64097595214844
2024-08-26,34.0175895690918
2024-08-27,34.24354553222656
2024-08-28,34.10232162475586
2024-08-29,34.055240631103516
2024-08-30,34.46951675415039
2024-09-03,34.97795104980469
2024-09-04,35.05326843261719
2024-09-05,34.808475494384766
2024-09-06,34.70490264892578
2024-09-09,35.09092712402344
2024-09-10,35.025020599365234
2024-09-11,34.874385833740234
2024-09-12,34.883792877197266
2024-09-13,35.41106033325195
2024-09-16,35.166255950927734
2024-09-17,35.3074836730957
2024-09-18,35.3074836730957
2024-09-19,35.3074836730957
2024-09-20,35.26982116699219
2024-09-23,35.78767013549805
2024-09-24,35.61819076538086
2024-09-25,35.38280487060547
2024-09-26,35.33572769165039
2024-09-27,35.449405670166016
2024-09-30,35.50625228881836
2024-10-01,35.23152160644531
2024-10-02,35.070472717285156
2024-10-03,34.710487365722656
2024-10-04,34.4736442565918
2024-10-07,34.24629211425781
2024-10-08,34.29365921020508
2024-10-09,34.312599182128906
2024-10-10,34.58733367919922
2024-10-11,34.46417999267578
2024-10-14,34.71996307373047
2024-10-15,34.975738525390625
2024-10-16,34.710487365722656
2024-10-17,34.57786178588867
2024-10-18,34.994686126708984
2024-10-21,34.98521423339844
2024-10-22,34.975738525390625
2024-10-23,34.767330169677734
2024-10-24,33.100013732910156
2024-10-25,32.758968353271484
2024-10-28,32.07688903808594
2024-10-29,31.14849281311035
2024-10-30,31.252704620361328
2024-10-31,31.214805603027344
2024-11-01,31.09165382385254
2024-11-04,30.95902442932129
2024-11-05,30.892711639404297
2024-11-06,31.243223190307617
2024-11-07,31.186386108398438
2024-11-08,31.14849281311035
2024-11-11,31.451644897460938
2024-11-12,31.58426856994629
2024-11-13,31.792686462402344
2024-11-14,31.62215805053711
2024-11-15,29.992740631103516
2024-11-18,29.594858169555664
2024-11-19,29.860111236572266
2024-11-20,30.35272979736328
2024-11-21,30.542200088500977
2024-11-22,30.940078735351562
2024-11-25,31.120071411132812
2024-11-26,30.930606842041016
2024-11-27,30.86429214477539
2024-11-29,30.930606842041016
2024-12-02,30.826400756835938
2024-12-03,30.67482566833496
2024-12-04,30.902183532714844
2024-12-05,31.243223190307617
2024-12-06,30.99692153930664
2024-12-09,31.8305721282959
2024-12-10,31.754791259765625
2024-12-11,31.50847816467285
2024-12-12,32.029518127441406
2024-12-13,31.7832088470459
2024-12-16,31.375850677490234
2024-12-17,31.300067901611328
2024-12-18,30.81692123413086
2024-12-19,30.693771362304688
2024-12-20,30.66534996032715
2024-12-23,30.55167007446289
2024-12-24,30.741138458251953
2024-12-26,30.608510971069336
2024-12-27,30.570619583129883
2024-12-30,30.276941299438477
2024-12-31,30.42851448059082
2025-01-02,30.08747673034668
2025-01-03,30.097017288208008
2025-01-06,29.658061981201172
2025-01-07,29.27635955810547
2025-01-08,29.696231842041016
2025-01-10,28.99008560180664
2025-01-13,29.37178611755371
2025-01-14,29.715312957763672
2025-01-15,29.553091049194336
2025-01-16,29.84891128540039
2025-01-17,30.173355102539062
2025-01-21,30.25923728942871
2025-01-22,30.058847427368164
2025-01-23,29.62943458557129
2025-01-24,29.724857330322266
2025-01-27,30.373746871948242
2025-01-28,29.906164169311523
2025-01-29,30.402376174926758
2025-01-30,30.764991760253906
2025-01-31,30.631391525268555
2025-02-03,31.051267623901367
2025-02-04,29.84891128540039
2025-02-05,29.705772399902344
2025-02-06,29.58172035217285
2025-02-07,29.619892120361328
2025-02-10,29.486297607421875
2025-02-11,30.116100311279297
2025-02-12,30.2210693359375
2025-02-13,30.41191864013672
2025-02-14,30.201984405517578
2025-02-18,30.96538543701172
2025-02-19,31.28028106689453
2025-02-20,31.623815536499023
2025-02-21,32.482635498046875
2025-02-24,32.55897521972656
2025-02-25,33.341461181640625
2025-02-26,32.19636535644531
2025-02-27,32.07231140136719
2025-02-28,31.986427307128906
2025-03-03,32.568519592285156
2025-03-04,32.062767028808594
2025-03-05,31.776491165161133
2025-03-06,31.995973587036133
2025-03-07,31.814664840698242
2025-03-10,31.051267623901367
2025-03-11,31.719240188598633
2025-03-12,31.308910369873047
2025-03-13,31.595186233520508
2025-03-14,32.053226470947266
2025-03-17,32.29179000854492
2025-03-18,32.053226470947266
2025-03-19,31.938720703125
2025-03-20,31.900543212890625
2025-03-21,32.015052795410156
2025-03-24,32.30132293701172
2025-03-25,32.28224563598633
2025-03-26,32.50172424316406
2025-03-27,32.692569732666016
2025-03-28,32.413970947265625
2025-03-31,32.87510681152344
2025-04-01,33.59563064575195
2025-04-02,33.75894546508789
2025-04-03,34.22969436645508
2025-04-04,32.481224060058594
2025-04-07,32.27947235107422
2025-04-08,32.25065612792969
2025-04-09,33.32663345336914
2025-04-10,33.38426971435547
2025-04-11,33.778160095214844
2025-04-14,34.30655288696289
2025-04-15,33.999122619628906
2025-04-16,33.73012924194336
2025-04-17,34.008731842041016
2025-04-21,33.922271728515625
2025-04-22,34.08559036254883
2025-04-23,33.806983947753906
2025-04-24,33.10567092895508
2025-04-25,33.048030853271484
2025-04-28,32.702178955078125
2025-04-29,32.88471603393555
2025-04-30,33.23056411743164
2025-05-01,32.702178955078125
2025-05-02,33.057640075683594
2025-05-05,33.0960693359375
2025-05-06,32.77903366088867
2025-05-07,32.702178955078125
2025-05-08,32.798248291015625
2025-05-09,32.221832275390625
2025-05-12,32.1930046081543
2025-05-13,31.7799129486084
2025-05-14,31.43406105041504
2025-05-15,32.221832275390625
2025-05-16,32.49082565307617
2025-05-19,32.50043487548828
2025-05-20,32.53886032104492
2025-05-21,32.269866943359375
2025-05-22,31.712657928466797
2025-05-23,31.626197814941406
2025-05-27,31.57816505432129
2025-05-28,31.443668365478516
2025-05-29,32.13536834716797
2025-05-30,32.34672164916992
2025-06-02,31.943227767944336
2025-06-03,31.53013038635254
2025-06-04,31.510913848876953
2025-06-05,31.280345916748047
2025-06-06,31.48209571838379
2025-06-09,31.674236297607422
2025-06-10,31.655017852783203
2025-06-11,31.568561553955078
2025-06-12,31.837553024291992
2025-06-13,31.72226905822754
2025-06-16,31.79912757873535
2025-06-17,31.57816505432129
2025-06-18,31.904800415039062
2025-06-20,32.2602653503418
2025-06-23,31.952835083007812
2025-06-24,32.23143768310547
2025-06-25,31.683837890625
2025-06-26,31.74148178100586
2025-06-27,31.78017807006836
2025-06-30,31.98334503173828
2025-07-01,32.47673416137695
2025-07-02,32.737937927246094
2025-07-03,32.68956756591797
2025-07-07,32.679893493652344
2025-07-08,32.921749114990234
2025-07-09,32.55412673950195
2025-07-10,32.55412673950195
2025-07-11,32.39933776855469
2025-07-14,32.17682647705078
2025-07-15,31.673765182495117
2025-07-16,32.128456115722656
2025-07-17,32.78630828857422
2025-07-18,32.44771194458008
2025-07-21,32.2348747253418
2025-07-22,32.679893493652344
2025-07-23,32.40901184082031
2025-07-24,32.47673416137695
2025-07-25,32.186500549316406
2025-07-28,31.89627456665039
2025-07-29,32.74760818481445
2025-07-30,32.718589782714844
2025-07-31,31.586694717407227
2025-08-01,32.2348747253418
2025-08-04,32.19617462158203
2025-08-05,32.2348747253418
2025-08-06,32.32194137573242
2025-08-07,32.79598617553711
2025-08-08,33.299049377441406
2025-08-11,33.49253463745117
2025-08-12,33.67634963989258
2025-08-13,33.6860237121582
2025-08-14,33.50221252441406
2025-08-15,33.64732360839844
2025-08-18,33.52156066894531
2025-08-19,34.034297943115234
2025-08-20,34.034297943115234
2025-08-21,34.053646087646484
2025-08-22,33.99559783935547
2025-08-25,30.087173461914062
2025-08-26,28.007190704345703
2025-08-27,28.752113342285156
2025-08-28,28.336116790771484
2025-08-29,28.142629623413086
2025-09-02,27.96849250793457
2025-09-03,28.142629623413086
2025-09-04,28.297420501708984
2025-09-05,27.71695899963379
2025-09-08,26.73017692565918
2025-09-09,26.710830688476562
2025-09-10,26.54636573791504
2025-09-11,26.691482543945312
2025-09-12,26.343204498291016
2025-09-15,25.87883758544922
2025-09-16,26.081998825073242
2025-09-17,26.372228622436523
2025-09-18,26.31418228149414
2025-09-19,26.22711181640625
2025-09-22,25.104890823364258
2025-09-23,25.636980056762695
2025-09-24,25.39512062072754
2025-09-25,24.91140365600586
2025-09-26,24.89188003540039
2025-09-29,25.057828903198242
2025-09-30,24.901643753051758
2025-10-01,24.989498138427734
2025-10-02,25.126157760620117
2025-10-03,25.223773956298828
2025-10-06,24.696651458740234
2025-10-07,24.725934982299805
2025-10-08,24.969974517822266
2025-10-09,25.233535766601562
2025-10-10,25.20425033569336
2025-10-13,25.789941787719727
2025-10-14,26.053504943847656
2025-10-15,26.28778076171875
2025-10-16,27.05893898010254
2025-10-17,27.361547470092773
2025-10-20,27.08822250366211
2025-10-21,27.0101318359375
2025-10-22,26.73680877685547
2025-10-23,26.892993927001953
2025-10-24,26.51229476928711
2025-10-27,28.532928466796875
2025-10-28,28.161991119384766
2025-10-29,26.502532958984375
2025-10-30,27.019895553588867
2025-10-31,26.51229476928711
2025-11-03,26.004695892333984
2025-11-04,25.82898712158203
2025-11-05,26.082788467407227
2025-11-06,25.731372833251953
2025-11-07,25.340911865234375
2025-11-10,25.49709701538086
2025-11-11,26.092546463012695
2025-11-12,26.258495330810547
2025-11-13,26.356109619140625
2025-11-14,26.483007431030273
2025-11-17,26.31706428527832
2025-11-18,26.766096115112305
2025-11-19,26.24873161315918
2025-11-20,26.56110191345215
2025-11-21,27.078462600708008
2025-11-24,26.7075252532959
2025-11-25,26.404916763305664
2025-11-26,27.019895553588867
2025-11-28,27.234647750854492
2025-12-01,27.49820899963379
2025-12-02,27.45916175842285
2025-12-03,27.654394149780273
2025-12-04,27.89842987060547
2025-12-05,28.005807876586914
2025-12-08,28.308414459228516
2025-12-09,28.36698341369629
2025-12-10,28.825777053833008
2025-12-11,28.76720428466797
2025-12-12,28.80625343322754
2025-12-15,28.532928466796875
2025-12-16,27.908191680908203
2025-12-17,27.38106918334961
2025-12-18,27.42987632751465
2025-12-19,27.224884033203125
2025-12-22,27.566537857055664
2025-12-23,27.234647750854492
2025-12-24,27.33226203918457
2025-12-26,27.42987632751465
2025-12-29,27.488447189331055
2025-12-30,27.478683471679688
2025-12-31,27.342023849487305
2026-01-02,27.29281234741211
2026-01-05,26.8892765045166
2026-01-06,26.90896224975586
2026-01-07,26.82037925720215
2026-01-08,27.174705505371094
2026-01-09,27.35186767578125
2026-01-12,27.263286590576172
2026-01-13,27.282970428466797
2026-01-14,27.676664352416992
2026-01-15,27.460132598876953
2026-01-16,26.97785758972168
2026-01-20,27.50934600830078
2026-01-21,27.263286590576172
2026-01-22,27.115650177001953
2026-01-23,27.32234001159668
2026-01-26,27.263286590576172
2026-01-27,27.15502166748047
2026-01-28,26.288894653320312
2026-01-29,26.397159576416016
2026-01-30,27.00738525390625
2026-02-02,27.03691291809082
2026-02-03,27.529027938842773
2026-02-04,28.001462936401367
2026-02-05,27.568397521972656
2026-02-06,27.96209144592285
2026-02-09,28.060516357421875
2026-02-10,28.257362365722656
2026-02-11,29.418758392333984
2026-02-12,29.438444137573242
2026-02-13,29.221912384033203
2026-02-17,28.670740127563477
2026-02-18,28.68058204650879
2026-02-19,28.641212463378906
2026-02-20,29.074277877807617
2026-02-23,29.30065155029297
2026-02-24,30.540786743164062
2026-02-25,29.674659729003906
2026-02-26,29.85181999206543
2026-02-27,29.802610397338867
2026-03-02,29.497495651245117
2026-03-03,29.103803634643555
2026-03-04,28.414840698242188
2026-03-05,27.60776710510254
2026-03-06,27.804615020751953
2026-03-09,27.745561599731445
2026-03-10,27.59792709350586
2026-03-11,27.214073181152344
2026-03-12,26.50542640686035
2026-03-13,26.97785758972168
2026-03-16,27.115650177001953
2026-03-17,27.13533592224121
2026-03-18,26.643218994140625
2026-03-19,26.721956253051758
2026-03-20,26.170785903930664
2026-03-23,26.13141632080078
2026-03-24,25.796775817871094
2026-03-25,25.954254150390625
2026-03-26,25.855831146240234
2026-03-27,26.04448699951172
2026-03-30,26.26293182373047
2026-03-31,26.143779754638672
2026-04-01,25.5083065032959
2026-04-02,25.130992889404297
2026-04-06,25.51823616027832
2026-04-07,25.28986167907715
2026-04-08,25.657245635986328
2026-04-09,26.233142852783203
2026-04-10,26.382081985473633
2026-04-13,25.855831146240234
2026-04-14,25.83597183227539
2026-04-15,25.816112518310547
2026-04-16,25.855831146240234
2026-04-17,26.342365264892578
2026-04-20,26.312576293945312
2026-04-21,26.253002166748047
2026-04-22,26.352294921875
2026-04-23,28.32822036743164
2026-04-24,29.013338088989258
2026-04-27,27.95090675354004
2026-04-28,28.586381912231445
2026-04-29,28.725391387939453
2026-04-30,29.192066192626953
2026-05-01,28.884258270263672
2026-05-04,28.665815353393555
2026-05-05,28.71546173095703
2026-05-06,28.358007431030273
2026-05-07,28.31829071044922
2026-05-08,28.6260986328125
2026-05-11,28.506946563720703
2026-05-12,28.963693618774414
2026-05-13,29.102703094482422
2026-05-14,28.894187927246094
2026-05-15,28.725391387939453
2026-05-18,29.22185516357422
2026-05-19,28.64595603942871
2026-05-20,28.487089157104492
2026-05-21,28.576452255249023
2026-05-22,28.914047241210938
2026-05-26,29.341005325317383
2026-05-27,29.887115478515625
2026-05-28,29.82754135131836
2026-05-29,29.817611694335938
2026-06-01,29.98641014099121
2026-06-02,30.14527702331543
2026-06-03,30.333932876586914
2026-06-04,29.84739875793457
2026-06-05,30.314075469970703
2026-06-08,30.53251838684082
2026-06-09,31.257354736328125
2026-06-10,31.475799560546875
2026-06-11,31.009122848510742
2026-06-12,31.485727310180664
2026-06-15,31.545305252075195
2026-06-16,31.773677825927734
2026-06-17,30.671527862548828
2026-06-18,30.542448043823242
2026-06-22,30.651670455932617
2026-06-23,30.651670455932617
2026-06-24,31.177921295166016
2026-06-25,32.290000915527344
2026-06-26,33.400001525878906
2026-06-29,33.5
2026-06-30,32.72999954223633
2026-07-01,33.369998931884766
2026-07-02,33.29999923706055
2026-07-06,31.75
2026-07-07,31.489999771118164
2026-07-08,30.969999313354492
2026-07-09,30.719999313354492
2026-07-10,31.670000076293945
2026-07-13,31.25
2026-07-14,30.260000228881836
2026-07-15,30.280000686645508
2026-07-16,31.3799991607666
2026-07-17,30.90999984741211
2026-07-20,30.440000534057617
2026-07-21,30.209999084472656
2026-07-22,30.200000762939453
2026-07-23,29.670000076293945
2026-07-24,29.68000030517578
2026-07-27,30.1200008392334
2026-07-28,31.079999923706055
2026-07-29,31.450000762939453
2026-07-30,31.56999969482422
2026-07-31,31.1200008392334
2026-08-03,30.90999984741211
2026-08-04,31.100000381469727
2026-08-05,30.75
2026-08-06,30.3700008392334
2026-08-07,30.010000228881836
2026-08-10,29.299999237060547
2026-08-11,29.18000030517578
2026-08-12,29.559999465942383
2026-08-13,31.1200008392334
2026-08-14,31.440000534057617
2026-08-17,30.280000686645508
2026-08-18,30.790000915527344
2026-08-19,31.059999465942383
2026-08-20,31.65999984741211
2026-08-21,32.040000915527344
2026-08-24,32.5099983215332
2026-08-25,31.84000015258789
2026-08-26,32.209999084472656
2026-08-27,31.8799991607666
2026-08-28,32.18000030517578
2026-08-31,31.860000610351562
2026-09-01,31.889999389648438
2026-09-02,32.59000015258789
2026-09-03,32.880001068115234
2026-09-04,32.59000015258789
2026-09-08,32.54999923706055
2026-09-09,32.08000183105469
2026-09-10,31.459999084472656
2026-09-11,31.389999389648438
2026-09-14,31.579999923706055
2026-09-15,31.489999771118164
2026-09-16,31.799999237060547
